recv_iso,t_rel_s,state,nav_prev,nav_curr,nav_next,nav_step,s1,s2,s3,s4,s6,r1,r2,r3,r4,r6,pos,err,corr,kp,ki,kd,arah
2026-08-25T15:07:29.515,43.829,IDLE,-,-,-,0,0,0,0,0,0,3896,4015,3943,3940,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.581,43.907,IDLE,-,-,-,0,0,0,0,0,0,3889,4026,3947,3944,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.619,43.938,IDLE,-,-,-,0,0,0,0,0,0,3891,4022,3947,3941,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.672,43.985,IDLE,-,-,-,0,0,0,0,0,0,3892,4019,3939,3938,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.720,44.032,IDLE,-,-,-,0,0,0,0,0,0,3896,4020,3959,3948,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.783,44.094,IDLE,-,-,-,0,0,0,0,0,0,3891,4022,3944,3958,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.838,44.157,IDLE,-,-,-,0,0,0,0,0,0,3891,4024,3940,3947,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.885,44.204,IDLE,-,-,-,0,0,0,0,0,0,3895,4021,3954,3955,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.944,44.266,IDLE,-,-,-,0,0,0,0,0,0,3883,4021,3947,3943,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.997,44.313,IDLE,-,-,-,0,0,0,0,0,0,3894,4016,3942,3955,3484,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.055,44.375,IDLE,-,-,-,0,0,0,0,0,0,3887,4017,3940,3931,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.101,44.422,IDLE,-,-,-,0,0,0,0,0,0,3892,4017,3939,3942,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.149,44.469,IDLE,-,-,-,0,0,0,0,0,0,3884,4014,3950,3947,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.216,44.532,IDLE,-,-,-,0,0,0,0,0,0,3890,4024,3953,3951,3486,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.269,44.579,IDLE,-,-,-,0,0,0,0,0,0,3884,4019,3947,3940,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.317,44.641,IDLE,-,-,-,0,0,0,0,0,0,3895,4019,3943,3943,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.364,44.688,IDLE,-,-,-,0,0,0,0,0,0,3890,4015,3949,3947,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.429,44.75,IDLE,-,-,-,0,0,0,0,0,0,3896,4023,3955,3958,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.489,44.813,IDLE,-,-,-,0,0,0,0,0,0,3897,4025,3959,3950,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.523,44.844,IDLE,-,-,-,0,0,0,0,0,0,3892,4023,3948,3949,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.593,44.907,IDLE,-,-,-,0,0,0,0,0,0,3895,4023,3958,3950,3484,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.630,44.954,IDLE,-,-,-,0,0,0,0,0,0,3892,4022,3956,3954,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.699,45.016,IDLE,-,-,-,0,0,0,0,0,0,3900,4020,3953,3953,3486,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.747,45.063,IDLE,-,-,-,0,0,0,0,0,0,3886,4014,3949,3944,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.811,45.125,IDLE,-,-,-,0,0,0,0,0,0,3892,4021,3951,3949,3484,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.857,45.172,IDLE,-,-,-,0,0,0,0,0,0,3888,4012,3931,3951,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.909,45.219,IDLE,-,-,-,0,0,0,0,0,0,3895,4020,3944,3946,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:30.953,45.266,IDLE,-,-,-,0,0,0,0,0,0,3884,4021,3949,3949,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.017,45.329,IDLE,-,-,-,0,0,0,0,0,0,3897,4035,3959,3954,3485,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.060,45.375,IDLE,-,-,-,0,0,0,0,0,0,3891,4024,3953,3946,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.144,45.469,IDLE,-,-,-,0,0,0,0,0,0,3898,4023,3957,3952,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.174,45.485,IDLE,-,-,-,0,0,0,0,0,0,3888,4018,3945,3949,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.223,45.547,IDLE,-,-,-,0,0,0,0,0,0,3896,4024,3957,3953,3488,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.283,45.594,IDLE,-,-,-,0,0,0,0,0,0,3895,4019,3946,3949,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.331,45.641,IDLE,-,-,-,0,0,0,0,0,0,3894,4024,3947,3941,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.383,45.704,IDLE,-,-,-,0,0,0,0,0,0,3896,4020,3947,3943,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.458,45.782,IDLE,-,-,-,0,0,0,0,0,0,3895,4021,3947,3954,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.487,45.797,IDLE,-,-,-,0,0,0,0,0,0,3898,4018,3941,3954,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.539,45.86,IDLE,-,-,-,0,0,0,0,0,0,3890,4018,3944,3934,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.604,45.922,IDLE,-,-,-,0,0,0,0,0,0,3896,4024,3946,3942,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.648,45.969,IDLE,-,-,-,0,0,0,0,0,0,3885,4015,3947,3940,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.704,46.016,IDLE,-,-,-,0,0,0,0,0,0,3894,4022,3952,3945,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.766,46.079,IDLE,-,-,-,0,0,0,0,0,0,3887,4013,3933,3947,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.814,46.125,IDLE,-,-,-,0,0,0,0,0,0,3894,4029,3944,3949,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.868,46.188,IDLE,-,-,-,0,0,0,0,0,0,3894,4025,3948,3941,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.922,46.235,IDLE,-,-,-,0,0,0,0,0,0,3893,4023,3949,3957,3486,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:31.974,46.297,IDLE,-,-,-,0,0,0,0,0,0,3890,4008,3942,3945,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.034,46.344,IDLE,-,-,-,0,0,0,0,0,0,3893,4024,3945,3949,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.068,46.391,IDLE,-,-,-,0,0,0,0,0,0,3892,4020,3954,3942,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.177,46.5,IDLE,-,-,-,0,0,0,0,0,0,3894,4021,3948,3942,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.186,46.5,IDLE,-,-,-,0,0,0,0,0,0,3890,4020,3946,3952,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.233,46.547,IDLE,-,-,-,0,0,0,0,0,0,3898,4018,3945,3948,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.289,46.61,IDLE,-,-,-,0,0,0,0,0,0,3891,4027,3948,3941,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.337,46.657,IDLE,-,-,-,0,0,0,0,0,0,3890,4022,3950,3946,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.394,46.719,IDLE,-,-,-,0,0,0,0,0,0,3900,4022,3957,3958,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.450,46.766,IDLE,-,-,-,0,0,0,0,0,0,3887,4014,3952,3943,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.498,46.813,IDLE,-,-,-,0,0,0,0,0,0,3893,4024,3954,3954,3484,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.559,46.875,IDLE,-,-,-,0,0,0,0,0,0,3882,4014,3943,3956,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.611,46.922,IDLE,-,-,-,0,0,0,0,0,0,3900,4021,3949,3946,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.668,46.985,IDLE,-,-,-,0,0,0,0,0,0,3887,4018,3941,3934,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.718,47.032,IDLE,-,-,-,0,0,0,0,0,0,3896,4021,3957,3963,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.777,47.094,IDLE,-,-,-,0,0,0,0,0,0,3888,4012,3939,3936,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.822,47.141,IDLE,-,-,-,0,0,0,0,0,0,3900,4022,3945,3958,3487,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.877,47.188,IDLE,-,-,-,0,0,0,0,0,0,3886,4013,3955,3951,3484,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.925,47.25,IDLE,-,-,-,0,0,0,0,0,0,3894,4022,3960,3959,3487,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:32.995,47.313,IDLE,-,-,-,0,0,0,0,0,0,3895,4024,3945,3947,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:33.039,47.36,IDLE,-,-,-,0,0,0,0,0,0,3892,4025,3948,3947,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:33.085,47.407,IDLE,-,-,-,0,0,0,0,0,0,3890,4022,3966,3951,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:33.143,47.454,IDLE,-,-,-,0,0,0,0,0,0,3895,4023,3941,3941,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:33.186,47.5,IDLE,-,-,-,0,0,0,0,0,0,3897,4017,3943,3944,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
