recv_iso,t_rel_s,state,nav_prev,nav_curr,nav_next,nav_step,s1,s2,s3,s4,s6,r1,r2,r3,r4,r6,pos,err,corr,kp,ki,kd,arah
2026-08-25T15:08:57.110,52.218,MANUAL,-,-,-,0,0,0,0,0,0,3892,4016,3936,3956,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.142,52.25,MANUAL,-,-,-,0,0,0,0,0,0,3884,4013,3943,3937,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.185,52.296,MANUAL,-,-,-,0,0,0,0,0,0,3892,4021,3949,3958,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.248,52.359,MANUAL,-,-,-,0,0,0,0,0,0,3882,4011,3943,3934,3463,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.305,52.421,MANUAL,-,-,-,0,0,0,0,0,0,3896,4016,3947,3952,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.381,52.5,MANUAL,-,-,-,0,0,0,0,0,0,3887,4009,3934,3947,3466,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.412,52.531,MANUAL,-,-,-,0,0,0,0,0,0,3896,4022,3937,3951,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.473,52.593,MANUAL,-,-,-,0,0,0,0,0,0,3881,4011,3944,3950,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.506,52.625,MANUAL,-,-,-,0,0,0,0,0,0,3890,4030,3946,3948,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.575,52.687,MANUAL,-,-,-,0,0,0,0,0,0,3885,4013,3929,3944,3469,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.616,52.734,MANUAL,-,-,-,0,0,0,0,0,0,3895,4020,3949,3955,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.721,52.828,MANUAL,-,-,-,0,0,0,0,0,0,3884,4009,3943,3933,3463,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.739,52.859,MANUAL,-,-,-,0,0,0,0,0,0,3895,4018,3951,3950,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.844,52.953,MANUAL,-,-,-,0,0,0,0,0,0,3886,4012,3943,3934,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.874,52.984,MANUAL,-,-,-,0,0,0,0,0,0,3898,4016,3948,3953,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.879,53.0,MANUAL,-,-,-,0,0,0,0,0,0,3889,4021,3940,3935,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.945,53.062,MANUAL,-,-,-,0,0,0,0,0,0,3896,4016,3941,3957,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.024,53.14,MANUAL,-,-,-,0,0,0,0,0,0,3885,4016,3948,3939,3466,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.046,53.156,MANUAL,-,-,-,0,0,0,0,0,0,3896,4017,3949,3950,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.090,53.203,MANUAL,-,-,-,0,0,0,0,0,0,3883,4020,3923,3945,3464,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.168,53.281,MANUAL,-,-,-,0,0,0,0,0,0,3887,4024,3947,3946,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.197,53.312,MANUAL,-,-,-,0,0,0,0,0,0,3887,4010,3946,3943,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.278,53.39,MANUAL,-,-,-,0,0,0,0,0,0,3888,4023,3934,3951,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.299,53.406,MANUAL,-,-,-,0,0,0,0,0,0,3880,4017,3927,3933,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.387,53.5,MANUAL,-,-,-,0,0,0,0,0,0,3886,4020,3938,3953,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.408,53.531,MANUAL,-,-,-,0,0,0,0,0,0,3888,4005,3934,3948,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.604,53.718,MANUAL,-,-,-,0,0,0,0,0,0,3889,4016,3952,3944,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.624,53.734,MANUAL,-,-,-,0,0,0,0,0,0,3886,4011,3944,3936,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.628,53.75,MANUAL,-,-,-,0,0,0,0,0,0,3894,4015,3943,3953,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.630,53.75,MANUAL,-,-,-,0,0,0,0,0,0,3888,4009,3940,3948,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.677,53.796,MANUAL,-,-,-,0,0,0,0,0,0,3893,4012,3951,3948,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.717,53.828,MANUAL,-,-,-,0,0,0,0,0,0,3891,4019,3947,3952,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.929,54.046,MANUAL,-,-,-,0,0,0,0,0,0,3893,4016,3933,3941,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.931,54.046,MANUAL,-,-,-,0,0,0,0,0,0,3882,4016,3938,3950,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.933,54.046,MANUAL,-,-,-,0,0,0,0,0,0,3891,4024,3946,3938,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.997,54.109,MANUAL,-,-,-,0,0,0,0,0,0,3897,4014,3962,3955,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:58.999,54.109,MANUAL,-,-,-,0,0,0,0,0,0,3890,4021,3940,3954,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.088,54.203,MANUAL,-,-,-,0,0,0,0,0,0,3898,4021,3942,3936,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.108,54.218,MANUAL,-,-,-,0,0,0,0,0,0,3892,4024,3950,3950,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.147,54.265,MANUAL,-,-,-,0,0,0,0,0,0,3894,4022,3942,3944,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.195,54.312,MANUAL,-,-,-,0,0,0,0,0,0,3889,4017,3949,3953,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.266,54.375,MANUAL,-,-,-,0,0,0,0,0,0,3892,4020,3940,3955,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.338,54.453,MANUAL,-,-,-,0,0,0,0,0,0,3889,4010,3935,3953,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.411,54.531,MANUAL,-,-,-,0,0,0,0,0,0,3887,4017,3944,3951,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.474,54.593,MANUAL,-,-,-,0,0,0,0,0,0,3887,4016,3950,3950,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.474,54.593,MANUAL,-,-,-,0,0,0,0,0,0,3890,4020,3949,3943,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.606,54.718,MANUAL,-,-,-,0,0,0,0,0,0,3894,4013,3947,3942,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.606,54.718,MANUAL,-,-,-,0,0,0,0,0,0,3890,4016,3950,3951,3469,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.624,54.734,MANUAL,-,-,-,0,0,0,0,0,0,3900,4025,3939,3945,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.668,54.781,MANUAL,-,-,-,0,0,0,0,0,0,3892,4027,3938,3949,3486,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.726,54.843,MANUAL,-,-,-,0,0,0,0,0,0,3892,4024,3951,3943,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.849,54.968,MANUAL,-,-,-,0,0,0,0,0,0,3894,4021,3948,3943,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.883,55.0,MANUAL,-,-,-,0,0,0,0,0,0,3893,4020,3944,3953,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.883,55.0,MANUAL,-,-,-,0,0,0,0,0,0,3895,4018,3935,3950,3468,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.945,55.062,MANUAL,-,-,-,0,0,0,0,0,0,3887,4015,3936,3939,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:59.998,55.109,MANUAL,-,-,-,0,0,0,0,0,0,3893,4016,3953,3945,3468,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.043,55.156,MANUAL,-,-,-,0,0,0,0,0,0,3897,4017,3952,3943,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.110,55.218,MANUAL,-,-,-,0,0,0,0,0,0,3891,4020,3952,3946,3464,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.150,55.265,MANUAL,-,-,-,0,0,0,0,0,0,3890,4012,3936,3949,3462,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.193,55.312,MANUAL,-,-,-,0,0,0,0,0,0,3893,4018,3950,3956,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.295,55.406,MANUAL,-,-,-,0,0,0,0,0,0,3886,4013,3946,3952,3465,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.339,55.453,MANUAL,-,-,-,0,0,0,0,0,0,3891,4010,3935,3947,3468,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.359,55.468,MANUAL,-,-,-,0,0,0,0,0,0,3884,4014,3948,3951,3460,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.412,55.531,MANUAL,-,-,-,0,0,0,0,0,0,3894,4012,3950,3940,3455,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.488,55.609,MANUAL,-,-,-,0,0,0,0,0,0,3888,4011,3932,3935,3455,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.524,55.64,MANUAL,-,-,-,0,0,0,0,0,0,3890,4015,3938,3953,3466,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.585,55.703,MANUAL,-,-,-,0,0,0,0,0,0,3921,4038,3963,3975,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.674,55.781,MANUAL,-,-,-,0,0,0,0,0,0,3919,4044,3973,3976,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.686,55.796,MANUAL,-,-,-,0,0,0,0,0,0,3922,4039,3968,3965,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.728,55.843,MANUAL,-,-,-,0,0,0,0,0,0,3917,4042,3974,3970,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.793,55.906,MANUAL,-,-,-,0,0,0,0,0,0,3916,4042,3966,3969,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.865,55.984,MANUAL,-,-,-,0,0,0,0,0,0,3917,4042,3970,3967,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:00.896,56.015,MANUAL,-,-,-,0,0,0,0,0,0,3915,4043,3964,3977,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.199,56.312,MANUAL,-,-,-,0,0,0,0,0,0,3919,4039,3964,3962,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.241,56.359,MANUAL,-,-,-,0,0,0,0,0,0,3917,4040,3976,3967,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.274,56.39,MANUAL,-,-,-,0,0,0,0,0,0,3904,4026,3957,3953,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.291,56.406,MANUAL,-,-,-,0,0,0,0,0,0,3888,4003,3926,3943,3445,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.361,56.468,MANUAL,-,-,-,0,0,0,0,0,0,3914,4015,3963,3952,3455,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.512,56.625,MANUAL,-,-,-,0,0,0,0,0,0,3884,4017,3964,3959,3438,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.546,56.656,MANUAL,-,-,-,0,0,0,0,0,0,3887,4026,3964,3959,3455,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.550,56.671,MANUAL,-,-,-,0,0,0,0,0,0,3853,4016,3976,3946,3431,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.566,56.687,MANUAL,-,-,-,0,0,0,0,0,0,3868,4032,3974,3959,3387,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.575,56.687,MANUAL,-,-,-,0,0,0,0,0,0,3753,4023,3985,3950,3330,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.581,56.687,MANUAL,-,-,-,0,0,0,0,0,0,3614,4015,3977,3955,3311,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.582,56.703,MANUAL,-,-,-,0,0,0,0,0,0,3547,4021,3981,3963,3226,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.624,56.734,MANUAL,-,-,-,0,0,0,0,0,0,3327,4025,3977,3950,3026,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:09:01.705,56.812,MANUAL,-,-,-,0,1,0,0,0,1,2493,4030,3988,3964,2987,0.0,0.0,0.0,30.0,0.01,15.0,KIRI TAJAM
2026-08-25T15:09:01.778,56.89,MANUAL,-,-,-,0,1,0,0,0,1,666,4009,3972,3969,2896,0.0,0.0,0.0,30.0,0.01,15.0,KIRI TAJAM
2026-08-25T15:09:01.831,56.953,MANUAL,-,-,-,0,1,0,0,0,1,539,4019,3975,3960,2790,0.0,0.0,0.0,30.0,0.01,15.0,KIRI TAJAM
2026-08-25T15:09:01.901,57.015,MANUAL,-,-,-,0,1,0,0,0,1,461,4016,3962,3963,2895,0.0,0.0,0.0,30.0,0.01,15.0,KIRI TAJAM
2026-08-25T15:09:01.907,57.015,MANUAL,-,-,-,0,1,0,0,0,1,559,4026,4001,3975,2872,0.0,0.0,0.0,30.0,0.01,15.0,KIRI TAJAM
2026-08-25T15:09:01.935,57.046,MANUAL,-,-,-,0,1,0,0,0,1,557,3986,3976,3986,2722,0.0,0.0,0.0,30.0,0.01,15.0,KIRI TAJAM
2026-08-25T15:09:01.984,57.093,MANUAL,-,-,-,0,1,1,0,0,1,484,2622,3988,3973,2748,-0.33,-0.33,0.0,30.0,0.01,15.0,PERSIMPANGAN
2026-08-25T15:09:02.035,57.156,MANUAL,-,-,-,0,1,1,0,0,1,800,2294,3970,3974,2770,-0.33,-0.33,0.0,30.0,0.01,15.0,PERSIMPANGAN
2026-08-25T15:09:02.241,57.359,MANUAL,-,-,-,0,1,1,0,0,1,2662,1855,3971,3976,2865,-0.33,-0.33,0.0,30.0,0.01,15.0,PERSIMPANGAN
2026-08-25T15:09:02.265,57.375,MANUAL,-,-,-,0,0,1,0,0,1,3165,1666,3954,3975,2831,0.5,0.5,0.0,30.0,0.01,15.0,KIRI TAJAM
2026-08-25T15:09:02.290,57.406,MANUAL,-,-,-,0,0,1,1,0,1,3223,1863,2223,3970,2855,0.33,0.33,0.0,30.0,0.01,15.0,PERSIMPANGAN
2026-08-25T15:09:02.326,57.437,MANUAL,-,-,-,0,0,1,1,0,1,3226,1892,1477,3969,2932,0.33,0.33,0.0,30.0,0.01,15.0,PERSIMPANGAN
2026-08-25T15:09:02.403,57.515,MANUAL,-,-,-,0,0,0,1,0,1,3155,3780,1733,3977,2861,1.0,1.0,0.0,30.0,0.01,15.0,LURUS
2026-08-25T15:09:02.408,57.515,MANUAL,-,-,-,0,0,0,1,0,1,3439,4005,1632,3951,2884,1.0,1.0,0.0,30.0,0.01,15.0,LURUS
2026-08-25T15:09:02.435,57.546,MANUAL,-,-,-,0,0,0,1,1,1,3374,4015,1303,2131,2904,1.0,1.0,0.0,30.0,0.01,15.0,PERSIMPANGAN
2026-08-25T15:09:02.512,57.625,MANUAL,-,-,-,0,0,0,1,1,1,3382,4012,1659,849,2986,1.0,1.0,0.0,30.0,0.01,15.0,PERSIMPANGAN
